return_id,order_id,product_id,return_quantity,return_date,return_reason,refund_amount
RET-046042,740631,556,1,2020-12-21,not_as_described,7961.42
RET-046043,740705,636,6,2020-12-31,wrong_size,49641.49
RET-046045,740725,407,1,2020-12-26,defective,13553.28
RET-046046,740733,556,2,2021-01-08,changed_mind,15926.91
RET-046049,740754,2064,1,2020-12-23,not_as_described,4814.08
RET-046050,740757,2151,2,2020-12-23,defective,9562.02
RET-046052,740804,556,2,2021-01-05,wrong_size,16171.36
RET-046053,740806,456,2,2020-12-20,defective,22148.64
RET-046056,740842,578,2,2020-12-22,wrong_size,13784.29
RET-046057,740846,777,5,2021-01-02,defective,5669.19
RET-046059,740898,2269,2,2020-12-30,wrong_size,5920.65
RET-046060,740938,2369,1,2021-01-06,changed_mind,3682.16
RET-046062,741028,449,2,2021-01-08,wrong_size,18848.08
RET-046064,741102,1109,1,2021-01-04,not_as_described,2068.39
RET-046065,741102,1110,2,2020-12-29,late_delivery,3379.65
RET-046066,741115,733,4,2020-12-26,defective,13114.54
RET-046067,741115,734,2,2020-12-19,changed_mind,6776.08
RET-046068,741129,1086,2,2021-01-01,changed_mind,1862.19
RET-046069,741174,777,1,2021-01-11,late_delivery,1175.65
RET-046070,741174,778,5,2021-01-15,wrong_size,5600.82
RET-046071,741187,585,1,2021-01-07,not_as_described,3644.27
RET-046072,741233,781,3,2021-01-01,changed_mind,2708.74
RET-046073,741233,782,3,2021-01-05,wrong_size,2686.96
RET-046074,741236,438,1,2021-01-04,wrong_size,8419.49
RET-046075,741250,1085,2,2020-12-26,wrong_size,1763.81
RET-046076,741250,1086,1,2020-12-25,defective,807.96
RET-046080,741343,2254,5,2021-01-07,changed_mind,2449.23
RET-046083,741383,791,3,2021-01-02,wrong_size,1659.94
RET-046084,741387,826,1,2021-01-02,not_as_described,10000.03
RET-046085,741389,826,1,2021-01-03,not_as_described,9975.11
RET-046087,741414,2395,2,2020-12-25,wrong_size,2946.33
RET-046088,741531,1935,1,2020-12-31,changed_mind,1089.79
RET-046089,741536,3,1,2021-01-01,not_as_described,7603.43
RET-046090,741540,183,3,2020-12-28,changed_mind,18682.3
RET-046091,741542,760,1,2021-01-14,wrong_size,1424.82
RET-046092,741569,995,2,2021-01-13,defective,10038.91
RET-046093,741586,2183,1,2021-01-03,wrong_size,6112.67
RET-046094,741597,456,2,2021-01-07,defective,21774.17
RET-046095,741606,1397,2,2021-01-09,changed_mind,6370.62
RET-046096,741606,1398,4,2021-01-06,wrong_size,12314.18
RET-046097,741638,2380,1,2021-01-10,wrong_size,2967.13
RET-046099,741688,1532,1,2020-12-30,defective,3963.76
RET-046101,741831,939,1,2021-01-05,changed_mind,3381.55
RET-046103,741870,1527,2,2021-01-14,not_as_described,6983.32
RET-046104,741870,1528,7,2021-01-12,wrong_size,23486.59
RET-046105,741902,1086,6,2021-01-05,defective,4665.98
RET-046106,741920,2224,1,2021-01-11,late_delivery,511.73
RET-046107,741920,2225,1,2021-01-10,late_delivery,529.78
RET-046110,741932,782,5,2021-01-06,not_as_described,4766.46
RET-046111,741967,792,4,2021-01-11,wrong_size,2253.17
RET-046112,741967,2254,1,2021-01-18,wrong_size,490.62
RET-046113,741980,424,1,2021-01-01,late_delivery,16518.5
RET-046114,741992,636,4,2021-01-04,wrong_size,29491.86
RET-046115,741994,424,2,2021-01-17,wrong_size,31995.89
RET-046116,742005,2136,1,2021-01-04,changed_mind,3888.3
RET-046117,742015,2218,4,2021-01-12,defective,5265.89
RET-046118,742020,2219,3,2021-01-04,defective,3920.51
RET-046119,742025,2060,3,2021-01-09,defective,9669.85
RET-046120,742027,2388,2,2021-01-15,late_delivery,5861.09
RET-046121,742055,1053,3,2021-01-11,not_as_described,7281.98
RET-046123,742112,1879,2,2021-01-19,not_as_described,19229.99
RET-046124,742116,1000,2,2021-01-01,wrong_size,1746.33
RET-046125,742119,470,1,2021-01-13,defective,9731.31
RET-046126,742136,93,4,2021-01-11,changed_mind,39273.34
RET-046127,742156,2239,5,2020-12-30,wrong_size,6291.23
RET-046128,742190,2207,4,2020-12-30,defective,3904.93
RET-046129,742199,781,3,2021-01-10,not_as_described,2826.76
RET-046130,742199,782,7,2021-01-08,wrong_size,7105.58
RET-046131,742205,2055,5,2021-01-12,changed_mind,26125.97
RET-046132,742254,792,1,2021-01-14,late_delivery,543.33
RET-046134,742259,2236,1,2021-01-06,wrong_size,1666.55
RET-046135,742275,735,3,2021-01-03,wrong_size,10095.89
RET-046137,742312,359,1,2021-01-08,wrong_size,10240.34
RET-046138,742332,2235,2,2021-01-19,defective,1153.23
RET-046140,742348,1061,1,2021-01-19,changed_mind,1366.15
RET-046141,742355,1077,2,2021-01-14,not_as_described,7078.62
RET-046142,742363,1060,1,2021-01-17,wrong_size,1535.17
RET-046143,742379,1086,3,2021-01-11,wrong_size,2553.98
RET-046144,742422,362,1,2021-01-13,not_as_described,6027.78
RET-046145,742459,2275,2,2021-01-12,wrong_size,6175.0
RET-046147,742514,496,2,2021-01-20,wrong_size,16103.6
RET-046148,742517,2218,2,2021-01-12,defective,2641.02
RET-046149,742517,2219,2,2021-01-23,changed_mind,2880.34
RET-046150,742521,2219,3,2021-01-11,wrong_size,3585.82
RET-046151,742522,2218,1,2021-01-05,defective,1374.97
RET-046154,742553,763,4,2021-01-17,changed_mind,11672.84
RET-046155,742553,764,7,2021-01-18,wrong_size,21908.14
RET-046156,742555,1182,6,2021-01-21,changed_mind,9364.8
RET-046157,742571,791,2,2021-01-23,not_as_described,1223.86
RET-046158,742581,761,1,2021-01-15,not_as_described,1812.67
RET-046159,742581,762,4,2021-01-06,wrong_size,6326.41
RET-046160,742623,2275,5,2021-01-05,wrong_size,15577.43
RET-046161,742628,2254,6,2021-01-19,not_as_described,3315.48
RET-046162,742628,2255,1,2021-01-14,not_as_described,491.73
RET-046163,742664,2224,6,2021-01-09,wrong_size,3362.54
RET-046164,742664,2225,1,2021-01-08,wrong_size,558.99
RET-046165,742688,2275,1,2021-01-20,wrong_size,3363.25
RET-046166,742706,556,4,2021-01-27,defective,31218.49
RET-046168,742710,1879,5,2021-01-22,changed_mind,45560.21
RET-046169,742724,1115,4,2021-01-12,wrong_size,13326.5
RET-046170,742733,2275,1,2021-01-26,changed_mind,3463.23
RET-046171,742734,1879,2,2021-01-08,not_as_described,17956.61
RET-046172,742735,2275,2,2021-01-05,wrong_size,6611.07
RET-046173,742736,1049,1,2021-01-12,changed_mind,2359.88
RET-046174,742743,362,3,2021-01-14,defective,19425.28
RET-046176,742782,706,6,2021-01-08,changed_mind,14716.85
RET-046177,742787,808,1,2021-01-24,defective,3040.27
RET-046178,742838,1541,1,2021-01-20,changed_mind,3426.75
RET-046179,742897,183,2,2021-01-24,late_delivery,14088.89
RET-046180,742918,760,1,2021-01-08,changed_mind,1375.27
RET-046181,742931,789,5,2021-01-10,late_delivery,10589.58
RET-046182,742983,1145,1,2021-01-10,not_as_described,3023.7
RET-046183,743058,424,2,2021-01-15,wrong_size,31663.22
RET-046184,743081,690,2,2021-01-08,wrong_size,7550.66
RET-046185,743085,819,3,2021-01-12,late_delivery,31309.67
RET-046187,743147,1114,1,2021-01-12,wrong_size,1360.17
RET-046188,743190,491,1,2021-01-24,not_as_described,8143.05
RET-046189,743199,107,1,2021-01-06,not_as_described,5081.52
RET-046193,743259,1466,1,2021-01-15,defective,2243.03
RET-046194,743260,826,3,2021-01-08,defective,29005.28
RET-046195,743327,1831,4,2021-01-17,not_as_described,16976.73
RET-046198,743352,945,7,2021-02-01,late_delivery,50745.95
RET-046199,743387,733,2,2021-01-21,changed_mind,7841.72
RET-046200,743416,1077,4,2021-01-26,wrong_size,15060.1
RET-046201,743434,449,1,2021-01-24,defective,10987.6
RET-046202,743438,1531,1,2021-01-18,wrong_size,5187.21
RET-046203,743438,1532,1,2021-01-19,defective,5212.24
RET-046204,743479,2389,1,2021-01-20,late_delivery,10306.41
RET-046205,743482,496,1,2021-01-26,late_delivery,10609.28
RET-046206,743484,506,7,2021-01-30,late_delivery,96668.01
RET-046207,743521,578,2,2021-01-21,wrong_size,18371.72
RET-046208,743543,407,1,2021-01-31,wrong_size,19610.58
RET-046211,743705,8,2,2021-01-31,wrong_size,10424.17
RET-046212,743725,506,2,2021-01-26,not_as_described,31016.18
RET-046213,743729,545,6,2021-01-31,wrong_size,58178.84
RET-046214,743741,764,2,2021-01-28,not_as_described,6954.28
RET-046215,743766,807,8,2021-01-30,not_as_described,21137.26
RET-046216,743803,26,3,2021-02-08,wrong_size,26662.78
RET-046217,743869,506,3,2021-01-30,defective,42915.18
RET-046218,743886,605,7,2021-02-11,changed_mind,30614.08
RET-046219,743898,295,2,2021-02-10,not_as_described,21173.43
RET-046220,743900,759,3,2021-01-28,late_delivery,4851.9
RET-046221,743905,491,2,2021-01-23,not_as_described,19704.32
RET-046222,743928,506,1,2021-01-26,wrong_size,13186.87
RET-046223,743933,2207,5,2021-02-15,defective,5793.78
RET-046224,743944,443,4,2021-02-03,late_delivery,39261.85
RET-046225,743990,585,2,2021-02-07,late_delivery,9766.47
RET-046226,744000,636,3,2021-01-31,defective,29756.02
RET-046227,744055,1912,1,2021-02-15,not_as_described,4016.18
RET-046228,744117,735,2,2021-02-05,late_delivery,9028.29
RET-046229,744133,496,2,2021-01-29,not_as_described,22301.12
RET-046230,744149,2084,4,2021-02-07,wrong_size,30689.13
RET-046232,744180,735,1,2021-02-11,changed_mind,4218.77
RET-046234,744219,791,4,2021-02-16,wrong_size,2909.44
RET-046235,744244,734,1,2021-02-08,wrong_size,3931.41
RET-046236,744251,609,2,2021-02-09,not_as_described,18256.25
RET-046237,744253,549,1,2021-02-01,wrong_size,5736.99
RET-046238,744282,491,3,2021-02-20,changed_mind,33487.8
RET-046239,744284,1077,1,2021-02-12,late_delivery,3971.61
RET-046240,744284,1078,1,2021-02-06,wrong_size,3827.26
RET-046241,744294,609,1,2021-02-17,wrong_size,9829.51
RET-046242,744327,1086,4,2021-02-16,changed_mind,3910.47
RET-046243,744353,1053,5,2021-02-04,late_delivery,15096.6
RET-046244,744404,2206,6,2021-02-11,wrong_size,6844.22
RET-046245,744404,2207,2,2021-02-12,wrong_size,2485.75
RET-046246,744419,183,2,2021-02-10,wrong_size,17537.73
RET-046247,744425,1236,1,2021-02-14,late_delivery,5220.17
RET-046248,744459,2332,2,2021-02-02,defective,10707.22
RET-046249,744485,449,4,2021-02-15,changed_mind,50022.52
RET-046251,744509,549,6,2021-02-17,changed_mind,35411.32
RET-046252,744581,470,3,2021-02-18,wrong_size,34072.12
RET-046253,744608,2331,3,2021-02-08,wrong_size,19515.62
RET-046255,744651,2055,1,2021-02-15,wrong_size,6626.32
RET-046256,744679,115,4,2021-02-20,not_as_described,37288.3
RET-046257,744699,2376,6,2021-02-08,wrong_size,46568.13
RET-046258,744708,449,3,2021-02-14,not_as_described,33685.59
RET-046259,744714,1782,1,2021-02-13,defective,6024.44
RET-046260,744715,307,1,2021-02-22,wrong_size,12483.13
RET-046262,744725,826,5,2021-02-13,not_as_described,61867.14
RET-046263,744745,429,6,2021-02-28,late_delivery,133531.2
RET-046265,744770,2360,5,2021-02-02,wrong_size,35033.53
RET-046266,744807,506,1,2021-02-21,defective,14055.33
RET-046267,744837,2054,1,2021-02-21,changed_mind,7121.9
RET-046269,744852,556,1,2021-02-12,defective,10041.29
RET-046270,744854,1053,1,2021-02-12,not_as_described,3342.21
RET-046271,744864,706,2,2021-02-20,wrong_size,6561.91
RET-046272,744920,791,6,2021-02-09,defective,4997.72
RET-046275,744942,2069,6,2021-02-13,wrong_size,32157.94
RET-046276,744944,449,1,2021-02-23,wrong_size,12559.98
RET-046277,744967,585,1,2021-02-15,defective,4819.82
RET-046278,744980,2262,8,2021-02-17,wrong_size,28280.15
RET-046279,744980,2263,1,2021-02-24,defective,3667.3
RET-046280,745033,1125,2,2021-02-21,not_as_described,23216.91
RET-046281,745099,1762,1,2021-02-16,wrong_size,4717.3
RET-046282,745106,1846,1,2021-02-28,wrong_size,4845.42
RET-046283,745123,604,3,2021-02-18,changed_mind,15050.78
RET-046284,745140,1523,5,2021-02-14,not_as_described,16486.91
RET-046285,745140,1524,1,2021-03-01,defective,3286.72
RET-046287,745175,1050,3,2021-02-24,wrong_size,9053.44
RET-046288,745181,1182,6,2021-02-10,changed_mind,12278.51
RET-046290,745185,2189,1,2021-02-16,changed_mind,3796.2
RET-046291,745197,759,1,2021-02-22,defective,1386.84
RET-046292,745246,407,1,2021-02-23,not_as_described,16695.4
RET-046293,745257,690,2,2021-03-01,wrong_size,7950.48
RET-046294,745266,545,1,2021-03-03,changed_mind,9048.16
RET-046295,745279,496,1,2021-02-26,not_as_described,9942.64
RET-046296,745286,578,1,2021-02-22,changed_mind,7987.62
RET-046297,745339,1140,1,2021-03-08,wrong_size,8485.92
RET-046299,745386,2284,2,2021-02-21,wrong_size,5912.82
RET-046300,745389,2136,2,2021-02-16,defective,9564.78
RET-046301,745423,1826,2,2021-02-18,defective,4829.75
RET-046302,745439,487,3,2021-03-05,defective,37674.29
RET-046303,745442,791,4,2021-02-20,defective,2455.52
RET-046304,745443,792,1,2021-02-26,changed_mind,592.51
RET-046305,745504,506,3,2021-02-27,wrong_size,43509.63
RET-046306,745507,496,1,2021-03-04,not_as_described,11080.58
RET-046308,745525,1182,1,2021-02-22,not_as_described,2102.59
RET-046309,745528,206,5,2021-03-11,changed_mind,48234.02
RET-046310,745533,760,1,2021-02-20,wrong_size,1392.53
RET-046311,745545,939,7,2021-02-23,wrong_size,30104.05
RET-046313,745556,2275,1,2021-03-01,changed_mind,3751.53
RET-046315,745589,1434,5,2021-02-22,wrong_size,16985.47
RET-046316,745593,2395,1,2021-03-04,defective,1806.57
RET-046317,745594,1050,1,2021-02-26,wrong_size,2907.32
RET-046318,745615,407,1,2021-02-17,changed_mind,19491.37
RET-046319,745633,1532,1,2021-02-27,defective,4555.46
RET-046320,745649,443,1,2021-03-04,wrong_size,10427.71
RET-046321,745669,2058,1,2021-03-02,wrong_size,2940.98
RET-046322,745677,760,4,2021-03-02,defective,5488.15
RET-046323,745691,438,2,2021-03-03,late_delivery,23183.46
RET-046324,745701,794,4,2021-03-08,changed_mind,3147.11
RET-046325,745712,762,1,2021-02-21,late_delivery,1888.62
RET-046327,745720,939,2,2021-03-06,not_as_described,9067.59
RET-046328,745727,449,1,2021-02-28,changed_mind,11275.12
RET-046330,745752,556,1,2021-03-07,wrong_size,9061.76
RET-046332,745761,761,2,2021-03-15,changed_mind,3694.67
RET-046333,745775,780,5,2021-02-27,wrong_size,15126.28
RET-046334,745798,1050,5,2021-03-03,changed_mind,14844.96
RET-046335,745807,1115,3,2021-02-26,defective,10639.07
RET-046336,745809,2044,2,2021-02-26,wrong_size,8343.35
RET-046338,745844,2332,1,2021-03-01,defective,5553.44
RET-046339,745858,1077,1,2021-03-09,changed_mind,3522.43
RET-046340,745858,1078,7,2021-03-09,not_as_described,23541.19
RET-046341,745893,2269,4,2021-03-05,changed_mind,12877.64
RET-046342,745909,2218,2,2021-03-03,changed_mind,2725.55
RET-046343,745909,2219,3,2021-03-05,wrong_size,4126.79
RET-046345,745943,2367,3,2021-03-08,wrong_size,15355.99
RET-046346,745965,491,4,2021-02-24,wrong_size,44105.1
RET-046347,745971,907,2,2021-03-09,defective,13675.89
RET-046348,745990,407,7,2021-03-10,not_as_described,126634.41
RET-046350,746008,1049,4,2021-02-25,late_delivery,11669.28
RET-046351,746012,407,3,2021-03-14,changed_mind,57172.22
RET-046352,746029,1127,5,2021-03-07,changed_mind,41342.02
RET-046354,746112,1009,3,2021-03-09,wrong_size,3646.66
RET-046355,746145,1012,2,2021-03-01,defective,3825.11
RET-046356,746149,438,1,2021-03-13,defective,11175.08
RET-046357,746164,907,4,2021-03-03,wrong_size,25259.87
RET-046358,746165,2076,2,2021-03-13,defective,17019.88
RET-046359,746169,1179,4,2021-03-14,late_delivery,24979.88
RET-046362,746184,491,1,2021-03-18,defective,9738.3
RET-046363,746197,1879,1,2021-03-01,changed_mind,11139.54
RET-046366,746234,506,1,2021-03-01,late_delivery,14442.19
RET-046367,746236,734,2,2021-02-27,defective,7579.84
RET-046368,746279,556,1,2021-03-14,changed_mind,8682.24
RET-046369,746314,424,1,2021-03-14,not_as_described,19641.1
RET-046370,746330,457,3,2021-03-11,defective,32957.58
RET-046371,746346,449,3,2021-03-12,not_as_described,35742.06
RET-046374,746487,449,2,2021-03-22,late_delivery,23418.59
RET-046375,746510,1531,4,2021-03-07,not_as_described,18118.7
RET-046376,746510,1532,3,2021-03-08,wrong_size,11831.02
RET-046377,746513,1114,1,2021-03-14,wrong_size,1671.39
RET-046378,746532,438,2,2021-03-07,defective,23644.04
RET-046379,746535,1229,1,2021-03-07,defective,2943.8
RET-046381,746576,763,1,2021-03-09,late_delivery,2840.6
RET-046382,746576,764,1,2021-03-17,wrong_size,3081.03
RET-046384,746589,1171,1,2021-03-09,defective,4015.09
RET-046386,746654,2396,1,2021-03-02,wrong_size,1106.45
RET-046388,746721,438,5,2021-03-10,changed_mind,52549.91
RET-046389,746726,2197,1,2021-03-14,wrong_size,2557.71
RET-046390,746733,791,6,2021-03-04,wrong_size,3851.16
RET-046391,746754,362,1,2021-03-05,not_as_described,8366.83
RET-046392,746763,1182,4,2021-03-08,not_as_described,7697.99
RET-046393,746780,491,4,2021-03-12,not_as_described,41260.04
RET-046395,746882,945,6,2021-03-15,wrong_size,43341.25
RET-046396,746883,2036,8,2021-03-07,not_as_described,18073.99
RET-046397,746888,2058,6,2021-03-12,not_as_described,19274.49
RET-046398,746895,2360,1,2021-03-10,changed_mind,6072.55
RET-046399,746908,487,4,2021-03-22,wrong_size,43701.42
RET-046400,746915,927,1,2021-03-16,wrong_size,5403.1
RET-046401,746924,2055,1,2021-03-07,wrong_size,7008.58
RET-046402,746930,699,2,2021-03-18,wrong_size,4943.39
RET-046404,746995,457,2,2021-03-16,not_as_described,22012.48
RET-046406,747000,1343,3,2021-03-15,changed_mind,8497.47
RET-046407,747000,1344,1,2021-03-05,wrong_size,2758.24
RET-046409,747034,1905,2,2021-03-11,changed_mind,21750.12
RET-046412,747124,690,3,2021-03-22,not_as_described,13107.17
RET-046413,747145,2360,6,2021-03-25,changed_mind,41504.73
RET-046414,747188,780,1,2021-03-08,late_delivery,2967.87
RET-046416,747218,604,5,2021-03-22,wrong_size,28994.23
RET-046417,747267,780,1,2021-03-19,wrong_size,3184.73
RET-046418,747286,407,2,2021-03-10,wrong_size,39937.06
RET-046419,747295,1182,1,2021-03-29,changed_mind,2150.58
RET-046420,747335,2332,3,2021-03-18,wrong_size,16662.87
RET-046421,747359,809,2,2021-03-17,wrong_size,4124.99
RET-046422,747373,2055,1,2021-03-13,changed_mind,6608.7
RET-046424,747403,791,3,2021-03-18,wrong_size,1821.05
RET-046425,747419,1019,2,2021-03-08,changed_mind,5473.17
RET-046426,747435,2350,3,2021-03-24,not_as_described,12739.22
RET-046427,747436,2395,3,2021-03-20,changed_mind,5451.23
RET-046428,747455,690,1,2021-03-10,changed_mind,4356.74
RET-046429,747457,449,3,2021-03-17,wrong_size,35683.09
RET-046430,747495,2067,3,2021-03-16,late_delivery,19625.41
RET-046431,747513,491,2,2021-03-05,wrong_size,21676.13
RET-046432,747518,1053,1,2021-03-20,wrong_size,3457.44
RET-046434,747586,760,2,2021-03-18,defective,3032.26
RET-046435,747602,549,5,2021-03-12,wrong_size,27732.86
RET-046436,747607,1012,7,2021-03-21,changed_mind,14788.0
RET-046437,747612,927,1,2021-03-23,changed_mind,5086.69
RET-046438,747618,733,1,2021-03-10,wrong_size,3588.8
RET-046439,747618,734,4,2021-03-22,changed_mind,13715.8
RET-046442,747669,1982,1,2021-03-26,wrong_size,3269.3
RET-046445,747697,2365,1,2021-03-19,wrong_size,5482.7
RET-046446,747720,1182,7,2021-03-13,not_as_described,13400.97
RET-046447,747743,1180,1,2021-03-16,late_delivery,5569.71
RET-046448,747754,204,2,2021-03-30,defective,20281.19
RET-046449,747773,1183,2,2021-03-29,wrong_size,13960.02
RET-046450,747794,443,5,2021-03-16,wrong_size,47772.2
RET-046451,747837,1989,3,2021-03-29,wrong_size,12943.75
RET-046453,747870,945,2,2021-03-15,wrong_size,16588.84
RET-046454,747930,985,1,2021-03-17,changed_mind,8863.2
RET-046455,747939,9,6,2021-03-18,changed_mind,40149.53
RET-046456,747962,809,1,2021-03-19,wrong_size,2529.24
RET-046457,747965,491,1,2021-04-05,wrong_size,11110.76
RET-046459,748006,1223,4,2021-03-30,wrong_size,18469.58
RET-046460,748008,604,1,2021-03-22,not_as_described,5400.27
RET-046461,748014,2354,2,2021-03-27,changed_mind,7895.13
RET-046463,748038,549,7,2021-03-19,changed_mind,40878.8
RET-046464,748038,556,2,2021-03-25,changed_mind,17951.55
RET-046465,748045,702,1,2021-03-30,changed_mind,3208.24
RET-046466,748064,45,2,2021-03-13,wrong_size,10970.2
RET-046467,748071,674,1,2021-03-29,wrong_size,8001.12
RET-046468,748079,615,2,2021-03-30,wrong_size,16836.25
RET-046470,748093,2369,4,2021-03-26,defective,17651.17
RET-046471,748131,549,5,2021-04-02,defective,31563.75
RET-046472,748133,1905,5,2021-03-26,late_delivery,49290.38
RET-046476,748210,108,1,2021-04-03,wrong_size,11630.52
RET-046477,748211,1115,1,2021-03-23,changed_mind,4602.45
