date,traffic_source,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec
2021-10-09,paid_search,18870,14640,73117,0.00416,254.6
2021-10-10,paid_search,21359,15899,93665,0.00413,126.2
2021-10-11,direct,23411,17978,128488,0.00437,101.3
2021-10-12,social_media,19294,15019,96700,0.00363,135.5
2021-10-13,direct,19477,15122,105026,0.00424,214.4
2021-10-14,paid_search,21776,17637,87008,0.00336,178.5
2021-10-15,email_campaign,22446,16346,89558,0.0034,176.7
2021-10-16,organic_search,24812,18137,128060,0.00476,179.1
2021-10-17,organic_search,20591,15415,74234,0.00368,201.4
2021-10-18,referral,21604,16693,98358,0.0045,253.1
2021-10-19,organic_search,22443,16563,96730,0.00337,182.6
2021-10-20,paid_search,20905,16187,89875,0.0039,206.2
2021-10-21,organic_search,22586,17775,77577,0.0054,228.0
2021-10-22,paid_search,24218,19711,114397,0.00431,204.0
2021-10-23,paid_search,21880,16024,73662,0.00371,227.3
2021-10-24,social_media,21229,17267,81196,0.00468,234.5
2021-10-25,referral,23224,16717,114672,0.00502,279.4
2021-10-26,organic_search,24639,17733,80324,0.00532,142.3
2021-10-27,paid_search,18866,13558,98028,0.00465,151.5
2021-10-28,social_media,20437,15921,98377,0.00538,242.7
2021-10-29,organic_search,23463,19019,128387,0.00341,173.8
2021-10-30,organic_search,21242,16732,74585,0.00482,290.1
2021-10-31,social_media,19649,15891,86079,0.00425,215.9
2021-11-01,organic_search,20235,14266,81756,0.00525,197.9
2021-11-02,referral,17580,13040,95858,0.00509,250.8
2021-11-03,email_campaign,19842,14973,105035,0.00469,105.2
2021-11-04,referral,17473,13578,83632,0.00552,284.3
2021-11-05,social_media,20400,15416,95780,0.00459,217.1
2021-11-06,paid_search,17302,12568,70438,0.00491,224.5
2021-11-07,social_media,18751,13247,74916,0.00471,241.0
2021-11-08,organic_search,19651,14673,90100,0.00328,161.4
2021-11-09,direct,16554,11704,63719,0.0044,182.5
2021-11-10,organic_search,16316,11438,69694,0.00534,209.8
2021-11-11,organic_search,17054,12407,64947,0.00464,109.8
2021-11-12,organic_search,17407,12320,64158,0.00383,318.9
2021-11-13,organic_search,18928,13455,84772,0.00345,292.7
2021-11-14,organic_search,18386,13522,80295,0.0048,318.0
2021-11-15,email_campaign,19029,14409,87572,0.00336,191.2
2021-11-16,referral,16503,12928,78077,0.00448,314.5
2021-11-17,referral,19729,16006,74286,0.00463,294.9
2021-11-18,referral,18086,13283,95314,0.0051,250.2
2021-11-19,referral,20121,16204,81355,0.00408,112.5
2021-11-20,organic_search,18493,13334,98514,0.00541,292.8
2021-11-21,paid_search,19555,14372,70710,0.00453,186.5
2021-11-22,email_campaign,20461,16499,82338,0.00355,163.2
2021-11-23,paid_search,18415,13258,73460,0.0043,278.4
2021-11-24,social_media,17455,13583,92249,0.00394,158.5
2021-11-25,email_campaign,18638,14070,99028,0.00576,104.8
2021-11-26,email_campaign,17760,13626,72802,0.00572,205.8
2021-11-27,social_media,16640,12984,56761,0.00358,142.2
2021-11-28,organic_search,19450,15869,85349,0.00494,310.0
2021-11-29,referral,21295,15967,82166,0.00547,108.6
2021-11-30,referral,15377,11989,55274,0.00477,221.3
2021-12-01,organic_search,19054,13537,65331,0.00458,210.6
2021-12-02,email_campaign,17604,12796,62792,0.0042,160.4
2021-12-03,organic_search,21253,15423,81710,0.00532,117.8
2021-12-04,paid_search,21716,16391,95580,0.00573,113.2
2021-12-05,email_campaign,18397,14224,70529,0.00471,251.3
2021-12-06,organic_search,20668,15918,67398,0.00472,150.0
2021-12-07,paid_search,21840,15330,102200,0.00472,147.9
2021-12-08,paid_search,23815,17342,90722,0.00504,100.1
2021-12-09,paid_search,20773,16717,100580,0.00439,300.4
2021-12-10,email_campaign,22104,16530,117774,0.0036,253.2
2021-12-11,paid_search,17639,12442,89865,0.00404,105.4
2021-12-12,referral,21143,16020,112345,0.00407,277.3
2021-12-13,social_media,20511,15018,86240,0.00372,102.4
2021-12-14,social_media,21633,16520,93442,0.00498,232.9
2021-12-15,social_media,21102,16384,85848,0.0053,143.8
2021-12-16,social_media,24232,18536,94060,0.00381,107.4
2021-12-17,paid_search,19112,13571,77118,0.00432,148.1
2021-12-18,organic_search,18789,15217,75059,0.00385,230.4
2021-12-19,email_campaign,21312,17414,101787,0.00467,296.0
2021-12-20,email_campaign,21881,15629,75775,0.00385,236.7
2021-12-21,organic_search,20173,15661,108494,0.00375,121.7
2021-12-22,organic_search,19226,15198,63765,0.00409,141.9
2021-12-23,organic_search,20108,15623,98925,0.00322,188.7
2021-12-24,referral,17767,12442,57152,0.00517,259.6
2021-12-25,organic_search,18380,13684,64150,0.00425,305.6
2021-12-26,paid_search,20335,16537,76060,0.00418,182.2
2021-12-27,direct,22747,18004,95282,0.00552,219.7
2021-12-28,email_campaign,21237,16164,89295,0.00537,104.2
2021-12-29,email_campaign,22058,17413,116727,0.00537,112.0
2021-12-30,organic_search,19928,14993,101498,0.00573,316.8
2021-12-31,paid_search,18742,14095,84913,0.005,107.3
2022-01-01,organic_search,17601,13989,78423,0.00453,100.8
2022-01-02,direct,16288,12415,86736,0.00416,280.3
2022-01-03,social_media,15844,12119,86806,0.00435,155.0
2022-01-04,paid_search,16220,11438,86962,0.00428,223.4
2022-01-05,organic_search,17043,13448,87391,0.00389,133.4
2022-01-06,email_campaign,16845,12989,54823,0.00338,269.9
2022-01-07,direct,16784,12436,86241,0.00406,186.3
2022-01-08,paid_search,16180,11582,59841,0.00481,172.0
2022-01-09,paid_search,17607,13065,83516,0.0046,283.9
2022-01-10,organic_search,13466,10626,73474,0.00465,237.5
2022-01-11,paid_search,17468,14056,82324,0.00524,241.3
2022-01-12,organic_search,16161,11943,67735,0.00572,168.5
2022-01-13,organic_search,17441,13941,74021,0.00551,316.7
2022-01-14,organic_search,18087,13318,91918,0.00524,151.3
2022-01-15,social_media,15371,11711,51050,0.00502,276.7
2022-01-16,organic_search,16172,12808,57584,0.00447,273.3
2022-01-17,email_campaign,17394,12263,82644,0.00376,216.6
2022-01-18,direct,16276,13141,70085,0.00371,164.3
2022-01-19,organic_search,13271,9704,63114,0.00502,208.3
2022-01-20,paid_search,16831,12226,89260,0.00519,285.9
2022-01-21,social_media,15120,11837,54701,0.00446,208.6
2022-01-22,referral,18072,12999,89823,0.00522,101.4
2022-01-23,social_media,14482,10941,54012,0.00407,106.2
2022-01-24,referral,16327,12551,58647,0.00522,237.6
2022-01-25,organic_search,14769,11760,79210,0.00332,309.8
2022-01-26,social_media,16497,12386,87194,0.00345,177.8
2022-01-27,organic_search,20276,14709,110718,0.00533,157.3
2022-01-28,organic_search,16752,13732,80272,0.00479,311.0
2022-01-29,direct,14842,11909,69729,0.00522,251.0
2022-01-30,organic_search,14890,11490,58640,0.00349,116.9
2022-01-31,email_campaign,14632,10842,65353,0.00556,155.0
2022-02-01,paid_search,21868,17710,117258,0.00398,186.9
2022-02-02,organic_search,27306,21266,126792,0.0035,162.0
2022-02-03,referral,26597,21388,107155,0.00478,315.2
2022-02-04,email_campaign,23796,18040,83295,0.00358,198.1
2022-02-05,social_media,23738,17660,98963,0.00496,251.6
2022-02-06,direct,23675,18804,80717,0.00409,193.8
2022-02-07,social_media,21436,16245,79683,0.00347,174.9
2022-02-08,organic_search,26112,20992,122104,0.00463,251.2
2022-02-09,organic_search,26252,21176,93470,0.00486,144.7
2022-02-10,organic_search,23043,16686,100004,0.00454,216.1
2022-02-11,paid_search,20118,16255,87360,0.00457,284.0
2022-02-12,referral,24012,19085,104955,0.00475,128.7
2022-02-13,organic_search,23278,16982,88382,0.00427,153.9
2022-02-14,email_campaign,23850,17502,94646,0.00347,184.0
2022-02-15,social_media,25068,19127,136790,0.00429,100.5
2022-02-16,paid_search,21370,15872,88752,0.00386,116.3
2022-02-17,paid_search,25737,20825,136570,0.00526,283.0
2022-02-18,paid_search,21990,15713,88203,0.00475,241.4
2022-02-19,referral,21404,15530,87024,0.00442,312.5
2022-02-20,organic_search,21183,16425,109932,0.00374,173.2
2022-02-21,email_campaign,23903,19258,77844,0.00548,191.8
2022-02-22,paid_search,21137,16301,109650,0.00362,185.5
2022-02-23,organic_search,23622,18720,116720,0.00408,136.6
2022-02-24,direct,27069,19148,131958,0.00379,157.7
2022-02-25,social_media,22660,18520,110666,0.00501,170.3
2022-02-26,organic_search,25347,17823,84668,0.00374,268.1
2022-02-27,organic_search,24281,18217,108870,0.00333,120.5
2022-02-28,social_media,23768,17903,101385,0.00526,115.5
2022-03-01,paid_search,35076,24922,188403,0.00451,128.5
2022-03-02,paid_search,32797,24764,106597,0.00354,234.1
2022-03-03,direct,33496,24968,128870,0.00562,281.3
2022-03-04,email_campaign,29143,20720,149452,0.00442,279.9
2022-03-05,paid_search,33090,26348,124117,0.00354,266.0
2022-03-06,paid_search,28131,21694,91898,0.00423,170.2
2022-03-07,organic_search,36095,27441,191016,0.00418,127.7
2022-03-08,paid_search,29608,21244,113879,0.00523,156.0
2022-03-09,organic_search,33132,25858,168575,0.00497,218.3
2022-03-10,email_campaign,36196,25978,157016,0.00511,209.5
2022-03-11,direct,37101,26313,171691,0.00476,271.0
2022-03-12,organic_search,30790,23651,115648,0.005,292.4
2022-03-13,organic_search,33105,26902,113884,0.00332,255.0
2022-03-14,social_media,31168,23392,118855,0.00493,250.1
2022-03-15,referral,36158,26392,167365,0.00361,212.8
2022-03-16,organic_search,32576,26436,158677,0.00342,171.0
2022-03-17,email_campaign,31161,23115,118865,0.0042,231.6
2022-03-18,paid_search,35552,28747,144713,0.00443,267.8
2022-03-19,organic_search,35007,25996,181623,0.0051,233.8
2022-03-20,organic_search,32404,24992,122416,0.00328,295.6
2022-03-21,social_media,30451,22765,130518,0.00519,294.6
2022-03-22,paid_search,31664,25114,105997,0.00364,223.0
2022-03-23,paid_search,35235,27474,187204,0.00541,174.4
2022-03-24,email_campaign,31578,22825,157354,0.0056,209.3
2022-03-25,social_media,35014,25672,113707,0.00379,292.1
2022-03-26,organic_search,33598,25782,156944,0.0055,227.4
2022-03-27,organic_search,38704,29449,130774,0.00483,281.4
2022-03-28,social_media,31723,23937,133339,0.00522,306.0
2022-03-29,organic_search,36844,29563,162546,0.00537,245.3
2022-03-30,paid_search,32053,23649,163462,0.00571,280.8
2022-03-31,paid_search,39105,28896,147447,0.00409,111.7
2022-04-01,organic_search,42144,30733,195904,0.00469,228.2
2022-04-02,referral,40564,31682,137174,0.00517,146.1
2022-04-03,social_media,47464,37125,212580,0.00481,309.7
2022-04-04,social_media,50915,38038,215316,0.00543,120.6
2022-04-05,social_media,40856,32721,183495,0.00541,149.0
2022-04-06,paid_search,47925,38848,189601,0.0056,208.2
2022-04-07,organic_search,43669,32002,212764,0.00569,211.9
2022-04-08,paid_search,46962,33939,177371,0.0055,103.2
2022-04-09,referral,42440,33001,200920,0.00458,108.6
2022-04-10,paid_search,49768,36522,216764,0.00444,277.8
2022-04-11,referral,45070,32885,144701,0.00563,192.4
2022-04-12,organic_search,43246,31856,165710,0.00411,120.2
2022-04-13,social_media,43972,31916,224660,0.00533,249.2
2022-04-14,organic_search,46250,32446,165332,0.0034,100.2
2022-04-15,organic_search,44514,34678,218562,0.00457,203.9
2022-04-16,social_media,39654,29009,205953,0.00525,186.2
2022-04-17,email_campaign,43425,33955,164100,0.00353,298.5
2022-04-18,social_media,44198,31257,158705,0.00524,219.7
2022-04-19,referral,46622,34253,244067,0.00531,127.5
2022-04-20,social_media,46525,34875,177949,0.0032,285.8
2022-04-21,social_media,48204,38947,176259,0.00572,172.5
2022-04-22,organic_search,39015,28877,210946,0.00374,161.8
2022-04-23,paid_search,47534,35380,251668,0.00467,172.5
2022-04-24,paid_search,50247,38699,164392,0.00485,125.8
2022-04-25,paid_search,45074,36767,194189,0.00561,214.1
2022-04-26,referral,42549,33144,160644,0.0048,141.2
2022-04-27,organic_search,43119,33031,167038,0.00527,147.1
2022-04-28,social_media,46696,37526,164806,0.00574,293.6
2022-04-29,email_campaign,38774,30376,149304,0.00405,143.7
2022-04-30,paid_search,48271,34401,205748,0.00483,234.2
2022-05-01,organic_search,46440,35572,150451,0.00547,266.2
2022-05-02,paid_search,43201,31271,152718,0.00529,110.5
2022-05-03,organic_search,43413,33025,178141,0.00351,125.9
2022-05-04,social_media,45850,37014,214094,0.00493,262.5
2022-05-05,direct,47226,34964,191784,0.00537,153.3
2022-05-06,social_media,37977,30976,136672,0.00484,230.4
2022-05-07,direct,42010,29449,180265,0.00569,254.6
2022-05-08,paid_search,38928,30245,193556,0.00346,241.7
2022-05-09,organic_search,42454,31780,213593,0.00337,201.8
2022-05-10,organic_search,39754,28238,178091,0.00529,116.9
2022-05-11,organic_search,38601,27372,150402,0.00327,136.3
2022-05-12,organic_search,39174,29779,127140,0.00348,258.9
2022-05-13,organic_search,42638,34379,150563,0.00329,245.1
2022-05-14,paid_search,45546,36408,241402,0.0044,197.9
2022-05-15,direct,48367,38529,169548,0.00512,178.6
2022-05-16,social_media,37310,29184,119833,0.00509,215.0
2022-05-17,paid_search,39183,30677,141878,0.00335,165.3
2022-05-18,organic_search,39338,28360,188861,0.00423,150.2
2022-05-19,organic_search,50386,38175,275560,0.00407,288.5
2022-05-20,organic_search,36419,28338,146098,0.00533,313.4
2022-05-21,social_media,49387,40268,207689,0.00341,115.5
2022-05-22,organic_search,42073,31253,199334,0.00407,274.4
2022-05-23,paid_search,36172,29099,175445,0.00336,102.5
2022-05-24,organic_search,41157,31416,155103,0.00336,294.0
2022-05-25,referral,45321,35057,214638,0.00468,109.1
2022-05-26,organic_search,44370,32896,225409,0.00417,211.5
2022-05-27,organic_search,37986,27205,169620,0.00529,172.7
2022-05-28,organic_search,41345,30685,214142,0.00537,241.5
2022-05-29,social_media,42319,33504,190894,0.00356,125.9
2022-05-30,organic_search,43665,35277,164071,0.00442,129.4
2022-05-31,paid_search,32603,24732,116825,0.00566,315.9
2022-06-01,social_media,38689,28947,191690,0.00474,149.7
2022-06-02,organic_search,38883,28520,165887,0.0036,136.6
2022-06-03,email_campaign,47464,35006,215933,0.00426,188.3
2022-06-04,social_media,42514,30168,160294,0.00513,115.0
2022-06-05,organic_search,47723,37307,253750,0.00398,206.4
2022-06-06,paid_search,41983,34144,147719,0.00436,284.0
2022-06-07,paid_search,49231,39865,223238,0.00395,262.8
2022-06-08,paid_search,41338,31512,143167,0.00484,314.0
2022-06-09,social_media,44804,32533,172103,0.00327,287.3
2022-06-10,social_media,40361,29408,139315,0.00448,217.9
2022-06-11,organic_search,44509,36216,151598,0.00541,295.8
2022-06-12,social_media,44254,35441,227739,0.00421,223.4
2022-06-13,paid_search,47786,37951,241917,0.00528,160.6
2022-06-14,social_media,40529,32509,170075,0.00549,163.9
2022-06-15,organic_search,43670,35143,238821,0.00561,263.8
2022-06-16,social_media,35734,26473,188402,0.00437,188.3
2022-06-17,social_media,40803,32200,144108,0.00348,234.2
2022-06-18,organic_search,41578,30956,209905,0.00326,156.7
2022-06-19,social_media,40028,30573,130817,0.00385,264.8
2022-06-20,email_campaign,44660,35988,182087,0.00369,186.1
2022-06-21,social_media,42645,33601,224443,0.00486,105.7
2022-06-22,paid_search,45359,34260,230261,0.00511,213.0
2022-06-23,referral,44936,31522,203312,0.00442,252.2
2022-06-24,paid_search,45490,33696,214448,0.00441,167.5
2022-06-25,organic_search,47230,37140,153361,0.00483,182.7
2022-06-26,organic_search,50947,37063,203644,0.00419,104.7
2022-06-27,paid_search,44325,33965,198590,0.00562,275.2
2022-06-28,organic_search,48458,35647,176247,0.00331,301.6
2022-06-29,direct,44124,31005,144998,0.00398,129.7
2022-06-30,paid_search,43026,32328,194772,0.00422,301.0
2022-07-01,referral,32388,25146,126327,0.00464,214.1
2022-07-02,organic_search,35455,25208,152256,0.00474,289.6
2022-07-03,social_media,32450,24137,143250,0.00454,186.6
2022-07-04,organic_search,31174,24165,110469,0.00381,218.3
2022-07-05,organic_search,32386,26366,104994,0.00516,111.2
2022-07-06,email_campaign,35979,25482,194096,0.00574,261.1
2022-07-07,email_campaign,35410,25983,147788,0.00404,260.6
2022-07-08,organic_search,33780,24238,125119,0.00412,116.6
2022-07-09,organic_search,32667,26631,169226,0.00324,124.3
2022-07-10,email_campaign,38687,30792,126697,0.00444,270.2
2022-07-11,paid_search,34744,26462,188041,0.00527,312.0
2022-07-12,referral,34500,26472,173654,0.00355,172.8
2022-07-13,organic_search,40352,30225,200261,0.00505,242.4
2022-07-14,paid_search,33730,26590,136867,0.00535,200.5
2022-07-15,organic_search,31770,23096,154529,0.00444,110.6
2022-07-16,organic_search,36700,29083,182157,0.00578,298.3
2022-07-17,direct,31361,23759,152630,0.0038,294.1
2022-07-18,paid_search,34657,26158,165506,0.00561,120.4
2022-07-19,paid_search,31117,22846,151522,0.00474,315.2
2022-07-20,referral,35172,27662,169318,0.00479,229.1
2022-07-21,organic_search,35179,27431,163459,0.00491,230.6
2022-07-22,email_campaign,34709,28244,129053,0.00569,114.5
2022-07-23,referral,37128,28407,172419,0.0049,290.9
2022-07-24,paid_search,32101,24091,144729,0.00376,135.2
2022-07-25,direct,32502,23998,126179,0.00519,141.1
2022-07-26,social_media,37013,29716,176364,0.00489,276.5
2022-07-27,social_media,39359,29484,178642,0.00368,227.7
2022-07-28,email_campaign,35826,26977,136531,0.00428,261.6
2022-07-29,paid_search,29929,22065,126776,0.00514,297.4
2022-07-30,organic_search,35132,25037,161051,0.0042,266.1
2022-07-31,email_campaign,34314,24482,147350,0.00329,252.7
2022-08-01,social_media,39152,28060,179948,0.00458,254.0
2022-08-02,email_campaign,37188,27221,188219,0.00391,240.7
2022-08-03,referral,40097,32382,207500,0.00576,211.3
2022-08-04,email_campaign,39154,30610,170894,0.00325,127.7
2022-08-05,social_media,39534,30810,190411,0.00492,295.6
2022-08-06,referral,39578,31017,160610,0.00375,304.9
2022-08-07,paid_search,41050,31032,160670,0.00574,211.9
2022-08-08,paid_search,37273,30036,179334,0.00465,185.7
2022-08-09,organic_search,35567,27505,130126,0.005,317.9
2022-08-10,paid_search,39163,30794,189381,0.00326,206.5
2022-08-11,organic_search,39582,27936,160850,0.00547,212.8
2022-08-12,paid_search,41209,31467,172618,0.00546,157.4
2022-08-13,organic_search,40912,33168,183089,0.00343,118.9
2022-08-14,email_campaign,37511,28726,173595,0.00483,101.9
2022-08-15,email_campaign,36588,26589,132120,0.00451,276.3
2022-08-16,social_media,34912,26494,184855,0.00467,241.9
2022-08-17,paid_search,33645,24397,180016,0.00534,169.1
2022-08-18,organic_search,36212,27205,141806,0.00415,197.0
2022-08-19,organic_search,41063,31131,138743,0.00472,275.3
2022-08-20,paid_search,42765,30300,168327,0.0044,240.5
2022-08-21,paid_search,39407,31207,144120,0.00347,211.8
2022-08-22,organic_search,34255,27894,122349,0.00462,110.9
2022-08-23,social_media,38088,28982,128979,0.00452,315.6
2022-08-24,paid_search,40479,30418,146980,0.00438,224.4
2022-08-25,paid_search,41058,30306,219198,0.00418,301.9
2022-08-26,organic_search,38935,29454,168649,0.00493,260.2
2022-08-27,paid_search,36063,25453,181340,0.00491,244.5
2022-08-28,referral,37831,28968,138534,0.00495,305.0
2022-08-29,direct,34115,27071,132208,0.00396,124.2
2022-08-30,social_media,31044,22542,128484,0.00496,308.7
2022-08-31,referral,36776,27593,183314,0.0058,119.6
2022-09-01,organic_search,27076,19788,132027,0.00492,312.5
